seed,optimizer,batch,init,lr,weight_error,dist_to_star
103,GD,full,sparse,0.1,0.2658849418285773,7.667186781913453e-08
103,GD,mini-batch,random,0.1,0.2637492015552887,0.07863821141781045
103,GD,mini-batch,zero,0.1,0.2637491897649962,0.07863822093358161
103,GD,mini-batch,sparse,0.1,0.263749168957927,0.07863817799054162
103,GD,SGD,random,0.1,0.38272808569176836,0.15047036338528005
103,GD,SGD,zero,0.1,0.5741726726721909,0.3187819036241822
103,GD,SGD,sparse,0.1,0.6645584866374951,0.444870851617337
103,AdaGrad,full,random,0.1,0.31768951865600503,0.09393980101452452
103,AdaGrad,full,zero,0.1,0.2658841434925384,6.738034358209742e-06
103,AdaGrad,full,sparse,0.1,0.2658853295901804,3.819676543060427e-06
103,AdaGrad,mini-batch,random,0.1,0.30710836915532713,0.10444987444862466
103,AdaGrad,mini-batch,zero,0.1,0.2461591357418887,0.04387023756657123
103,AdaGrad,mini-batch,sparse,0.1,0.24706201254710872,0.039385411883379205
103,AdaGrad,SGD,random,0.1,0.5631818395550351,0.407623791155174
103,AdaGrad,SGD,zero,0.1,0.37694887451367515,0.2501863382250088
103,AdaGrad,SGD,sparse,0.1,0.5145558613044501,0.3878370722597802
103,RMSProp,full,random,0.1,0.2042842469461078,0.09999999086752862
103,RMSProp,full,zero,0.1,0.3459155173944793,0.09999999086752791
103,RMSProp,full,sparse,0.1,0.20428424694610772,0.09999999086752873
103,RMSProp,mini-batch,random,0.1,0.28344696716049106,0.08072399648069602
103,RMSProp,mini-batch,zero,0.1,0.28344696716049106,0.08072399648069602
103,RMSProp,mini-batch,sparse,0.1,0.28344696716049106,0.08072399648069602
103,RMSProp,SGD,random,0.1,0.3627198951897716,0.16513464697953611
103,RMSProp,SGD,zero,0.1,0.5485474182863571,0.2861809528948728
103,RMSProp,SGD,sparse,0.1,0.5892256503406847,0.3531910528482079
103,Adam,full,random,0.1,0.2658849397555426,8.053900950903363e-16
103,Adam,full,zero,0.1,0.2658849397555426,5.881301029635769e-16
103,Adam,full,sparse,0.1,0.2658849397555426,5.881301029635769e-16
103,Adam,mini-batch,random,0.1,0.2981495493262932,0.15310010119696718
103,Adam,mini-batch,zero,0.1,0.3043257325633042,0.13834170221230807
103,Adam,mini-batch,sparse,0.1,0.3051673182632935,0.13646913119238044
103,Adam,SGD,random,0.1,0.5205479966755352,0.2671770306259953
103,Adam,SGD,zero,0.1,0.45375981141370464,0.34722516119298164
103,Adam,SGD,sparse,0.1,0.6117156131102561,0.3504527609575431
104,GD,full,random,0.01,0.39089564754960154,0.2569579906814262
104,GD,full,zero,0.01,0.2763284642826989,0.10013948660681114
104,GD,full,sparse,0.01,0.3747563692637591,0.35915369481609255
104,GD,mini-batch,random,0.01,0.3866468363439371,0.2578891015223512
104,GD,mini-batch,zero,0.01,0.27906705555968503,0.11553300465296457
104,GD,mini-batch,sparse,0.01,0.36597125116518675,0.3542318288566491
104,GD,SGD,random,0.01,0.44793077481460225,0.23309967700192344
104,GD,SGD,zero,0.01,0.45047312498295367,0.18310353185813927
104,GD,SGD,sparse,0.01,0.37231620211997474,0.20389835446933058
104,AdaGrad,full,random,0.01,1.2869345774153818,1.3508947627330485
104,AdaGrad,full,zero,0.01,0.6253864081815543,0.5943327886183828
104,AdaGrad,full,sparse,0.01,0.9820754337619788,1.0401078247808397
104,AdaGrad,mini-batch,random,0.01,1.2958192667900947,1.3623619584734978
104,AdaGrad,mini-batch,zero,0.01,0.6398286185286095,0.6054684901168774
104,AdaGrad,mini-batch,sparse,0.01,1.173049727483027,1.248318456073588
104,AdaGrad,SGD,random,0.01,1.3535234298390368,1.4494521181645446
104,AdaGrad,SGD,zero,0.01,0.8420197981422358,0.7420947779689873
104,AdaGrad,SGD,sparse,0.01,1.6104924909467035,1.6916036666210779
104,RMSProp,full,random,0.01,0.325581818558541,0.009999990578040269
104,RMSProp,full,zero,0.01,0.325581818558541,0.009999990578040241
104,RMSProp,full,sparse,0.01,0.32558181855854096,0.009999990578040173
104,RMSProp,mini-batch,random,0.01,0.32244164417940463,0.06362876990710725
104,RMSProp,mini-batch,zero,0.01,0.322404223040644,0.06354769726860297
104,RMSProp,mini-batch,sparse,0.01,0.3223347198375615,0.06351567329997795
104,RMSProp,SGD,random,0.01,0.32048997073650853,0.18863471477321195
104,RMSProp,SGD,zero,0.01,0.28916903477291694,0.09710056855903429
104,RMSProp,SGD,sparse,0.01,0.28728674267339255,0.2842352797022777
104,Adam,full,random,0.01,0.31675226936367895,0.011012466058045244
104,Adam,full,zero,0.01,0.31795243216378233,0.00042426913112722357
104,Adam,full,sparse,0.01,0.31817799033830163,1.3056926080711269e-15
104,Adam,mini-batch,random,0.01,0.3152113084341337,0.054979059804766875
104,Adam,mini-batch,zero,0.01,0.3156258112896998,0.04339017288860945
104,Adam,mini-batch,sparse,0.01,0.31931235992716206,0.05317374974811178
104,Adam,SGD,random,0.01,0.5292462977922738,0.31013308806140716
104,Adam,SGD,zero,0.01,0.45647691592929135,0.19595927958279416
104,Adam,SGD,sparse,0.01,0.41218419137841283,0.2906280299225705
104,GD,full,random,0.1,0.31817795058425624,1.3514109707337355e-07
