seed,Optimizer,Batch Type,Init Type,Estimation Error,Weight Error
49,GD,full,sparse,0.0958072556150571,0.3733633690706279
49,GD,full,zero,0.09277299622016108,0.33272446119292753
49,GD,mini-batch,random,0.10331230713613486,0.352189499235411
49,GD,mini-batch,sparse,0.10539373810940339,0.3834801718559567
49,GD,mini-batch,zero,0.10342303388786424,0.3455339445661652
49,AdaGrad,SGD,random,0.8070238521010603,1.4328578434559993
49,AdaGrad,SGD,sparse,0.2968318536709278,1.733329038133832
49,AdaGrad,SGD,zero,0.3769856584599306,0.6928858523650885
49,AdaGrad,full,random,0.42903779980152157,1.30391178718115
49,AdaGrad,full,sparse,0.21812127507770906,1.383601720144022
49,AdaGrad,full,zero,0.14090376687019074,0.48992004492143926
49,AdaGrad,mini-batch,random,0.4385131097364263,1.3076611452104439
49,AdaGrad,mini-batch,sparse,0.2678394326320461,1.513067438683629
49,AdaGrad,mini-batch,zero,0.15699456462949513,0.5076736063424748
49,RMSProp,SGD,random,0.04928506498698921,0.29038849951421164
49,RMSProp,SGD,sparse,0.03253180120527674,0.2862188368039214
49,RMSProp,SGD,zero,0.08185449629627498,0.3386474499560316
49,RMSProp,full,random,0.08610061492905055,0.3066826834301587
49,RMSProp,full,sparse,0.08610061492905055,0.30668268343015875
49,RMSProp,full,zero,0.08610061492905055,0.30668268343015875
49,RMSProp,mini-batch,random,0.09993204723624795,0.3362501303619461
49,RMSProp,mini-batch,sparse,0.09993190510118909,0.3362266361508903
49,RMSProp,mini-batch,zero,0.09994421038572159,0.3364295053909501
49,Adam,SGD,random,0.13966429157226387,0.4832210433316791
49,Adam,SGD,sparse,0.09681505929929428,0.41051642378591774
49,Adam,SGD,zero,0.16644204472574348,0.4644878461028002
49,Adam,full,random,0.09084523330396739,0.30003537035521977
49,Adam,full,sparse,0.0918056922727568,0.3151414682934031
49,Adam,full,zero,0.09180569517663353,0.3151415139770788
49,Adam,mini-batch,random,0.11526434072751304,0.33007754733255795
49,Adam,mini-batch,sparse,0.11623619693866866,0.35211754072521795
49,Adam,mini-batch,zero,0.11783668005589536,0.355014290203936
50,GD,SGD,random,0.10707426835785706,0.5375476087547881
50,GD,SGD,sparse,0.09425951905104245,0.6376959461025521
50,GD,SGD,zero,0.07337020201909725,0.3040111710722821
50,GD,full,random,0.08511894447211783,0.4902409133890472
50,GD,full,sparse,0.095767862124398,0.622262870966316
50,GD,full,zero,0.07355218955812118,0.31636611181995233
50,GD,mini-batch,random,0.09063490027829291,0.4943751888547563
50,GD,mini-batch,sparse,0.1004954124287037,0.6144482574702992
50,GD,mini-batch,zero,0.08023821798441647,0.3282064044698817
50,AdaGrad,SGD,random,0.9999061638682698,1.8296918542500953
50,AdaGrad,SGD,sparse,0.36644493007120393,2.0963076624646457
50,AdaGrad,SGD,zero,0.26846685972370254,0.6870904696693471
50,AdaGrad,full,random,0.641006585218053,1.7428355707500895
50,AdaGrad,full,sparse,0.28542558063789303,1.767359231593782
50,AdaGrad,full,zero,0.1111698232025742,0.5427629924574485
50,AdaGrad,mini-batch,random,0.6516706928768219,1.7424937177467597
50,AdaGrad,mini-batch,sparse,0.3194975547769226,1.857636915704422
50,AdaGrad,mini-batch,zero,0.11611028628662413,0.5511292962734218
50,RMSProp,SGD,random,0.06324770819003502,0.34640427257648193
50,RMSProp,SGD,sparse,0.05290444891062597,0.42424302114790324
50,RMSProp,SGD,zero,0.041337045328563214,0.18179613489293442
50,RMSProp,full,random,0.07705776271601872,0.28465115665613033
50,RMSProp,full,sparse,0.07705776271601872,0.28465115665613033
50,RMSProp,full,zero,0.07705776271601872,0.28465115665613033
50,RMSProp,mini-batch,random,0.06170622223981289,0.24987303746561862
50,RMSProp,mini-batch,sparse,0.061703166578316926,0.24981851838986907
50,RMSProp,mini-batch,zero,0.061699459273612076,0.24976319207619196
50,Adam,SGD,random,0.11865605693627794,0.6592984602381671
50,Adam,SGD,sparse,0.10631045713282447,0.5958559092620178
50,Adam,SGD,zero,0.09838452118239471,0.3354763732690254
50,Adam,full,random,0.07331593344250392,0.3140632380211762
50,Adam,full,sparse,0.07177656197200706,0.27619809554472147
50,Adam,full,zero,0.07177656617252595,0.27619796293246773
50,Adam,mini-batch,random,0.08821192167186448,0.34072737911717865
50,Adam,mini-batch,sparse,0.07851265609225114,0.28644659603549383
50,Adam,mini-batch,zero,0.07994864747809238,0.28846539773478913
51,GD,SGD,random,0.09155603584855483,0.4958743164480913
51,GD,SGD,sparse,0.06747316445151964,0.3407154207097216
51,GD,SGD,zero,0.06879229196827742,0.35672635974124856
51,GD,full,random,0.0810855720912561,0.3396389022781448
51,GD,full,sparse,0.07977387429589752,0.3101194272252094
51,GD,full,zero,0.07748539751565382,0.2749881789061415
51,GD,mini-batch,random,0.07257251216854893,0.3300723262794034
51,GD,mini-batch,sparse,0.07213389987053946,0.30630387007806315
51,GD,mini-batch,zero,0.06909370827748554,0.2546334153320807
51,AdaGrad,SGD,random,0.5189601573031936,1.5329063587552976
51,AdaGrad,SGD,sparse,0.26058679767618725,1.4675690483059824
51,AdaGrad,SGD,zero,0.5698452126431446,0.8743515228993494
51,AdaGrad,full,random,0.3235847253201497,1.4587461839550386
51,AdaGrad,full,sparse,0.1352693923746574,0.9620875557113728
51,AdaGrad,full,zero,0.21803898620725204,0.6495770709922293
51,AdaGrad,mini-batch,random,0.3293119723556274,1.461041023432966
51,AdaGrad,mini-batch,sparse,0.18086991898679444,1.1397608189243973
51,AdaGrad,mini-batch,zero,0.23936529445201335,0.6682305441166791
51,RMSProp,SGD,random,0.06534106139794428,0.5127050387800492
51,RMSProp,SGD,sparse,0.0372566545722792,0.3427384016457102
51,RMSProp,SGD,zero,0.0318382905377498,0.24927682003518026
51,RMSProp,full,random,0.07108722797874197,0.24732294389315737
51,RMSProp,full,sparse,0.07108722797874197,0.24732294389315737
51,RMSProp,full,zero,0.07108722797874197,0.24732294389315737
51,RMSProp,mini-batch,random,0.06779866803990442,0.22948737358809598
51,RMSProp,mini-batch,sparse,0.0677982492240528,0.229523488372581
51,RMSProp,mini-batch,zero,0.06780136406291148,0.22958538399340797
51,Adam,SGD,random,0.09579801256355974,0.5693554773912475
51,Adam,SGD,sparse,0.07235689184915553,0.36526025708836346
51,Adam,SGD,zero,0.0809363492468356,0.3925513567963478
51,Adam,full,random,0.07609937950204364,0.2522707313489766
51,Adam,full,sparse,0.07631362964687183,0.2566112507738786
51,Adam,full,zero,0.07631378264718043,0.2566050047963024
51,Adam,mini-batch,random,0.06229086570862708,0.21730987595165638
51,Adam,mini-batch,sparse,0.0634664525848834,0.2194998664214895
51,Adam,mini-batch,zero,0.06299540798058864,0.21989555570233163
52,GD,SGD,random,0.04090371068916344,0.32219012336543373
52,GD,SGD,sparse,0.049577428171624215,0.34475867445442937
52,GD,SGD,zero,0.04544007730333099,0.24790571715348508
