seed,rule,k,learning_rate,weight_error,oracle,cycles,clean_total,clean_kept,outliers_left,removed_clean_pos_noise,removed_clean_neg_noise,kept_clean_mean_noise
13,threshold,4.0,0.01,0.006193325107243946,0.0068553384458253245,3,905,905,1,0,0,0.0013397188742771292
13,threshold,4.0,0.1,0.006187684188867416,0.0068553384458253245,3,905,905,1,0,0,0.0013397188742771292
13,threshold,4.0,0.5,0.006191969830412541,0.0068553384458253245,3,905,905,1,0,0,0.0013397188742771292
14,ratio,2.5,0.01,0.019868259597201534,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,2.5,0.1,0.01983151485678389,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,2.5,0.5,0.019835949600920236,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,3.0,0.01,0.019868259597201534,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,3.0,0.1,0.01983151485678389,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,3.0,0.5,0.019835949600920236,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,4.0,0.01,0.019868259597201534,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,4.0,0.1,0.01983151485678389,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,ratio,4.0,0.5,0.019835949600920236,0.026090782117172282,3,898,810,0,46,42,-0.002817709099100307
14,threshold,2.5,0.01,0.051412818374307695,0.026090782117172282,3,898,825,0,64,9,-0.010677916034351646
14,threshold,2.5,0.1,0.051385156811443684,0.026090782117172282,3,898,825,0,64,9,-0.010677916034351646
14,threshold,2.5,0.5,0.05140252176203248,0.026090782117172282,3,898,825,0,64,9,-0.010677916034351646
14,threshold,3.0,0.01,0.03260631562020147,0.026090782117172282,2,898,886,0,12,0,-0.0038689052089205
14,threshold,3.0,0.1,0.03254104260970704,0.026090782117172282,2,898,886,0,12,0,-0.0038689052089205
14,threshold,3.0,0.5,0.03256841188677518,0.026090782117172282,2,898,886,0,12,0,-0.0038689052089205
14,threshold,4.0,0.01,0.026990917424895743,0.026090782117172282,3,898,897,0,1,0,-0.0020275876053499047
14,threshold,4.0,0.1,0.02699189008091545,0.026090782117172282,3,898,897,0,1,0,-0.0020275876053499047
14,threshold,4.0,0.5,0.02698451431613023,0.026090782117172282,3,898,897,0,1,0,-0.0020275876053499047
15,ratio,2.5,0.01,0.03334384289358164,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,2.5,0.1,0.03329902138962218,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,2.5,0.5,0.03331419040236719,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,3.0,0.01,0.03334384289358164,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,3.0,0.1,0.03329902138962218,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,3.0,0.5,0.03331419040236719,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,4.0,0.01,0.03334384289358164,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,4.0,0.1,0.03329902138962218,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,ratio,4.0,0.5,0.03331419040236719,0.03244792427907131,3,896,810,0,43,43,-0.004564469154883434
15,threshold,2.5,0.01,0.05187956109801416,0.03244792427907131,3,896,798,0,90,8,-0.01835404394149288
15,threshold,2.5,0.1,0.05185070769738594,0.03244792427907131,3,896,798,0,90,8,-0.01835404394149288
15,threshold,2.5,0.5,0.051829260530740384,0.03244792427907131,3,896,798,0,90,8,-0.01835404394149288
15,threshold,3.0,0.01,0.03946160867944022,0.03244792427907131,3,896,869,0,24,3,-0.008425301477376716
15,threshold,3.0,0.1,0.03941389123618929,0.03244792427907131,3,896,869,0,24,3,-0.008425301477376716
15,threshold,3.0,0.5,0.039451019893508944,0.03244792427907131,3,896,869,0,24,3,-0.008425301477376716
15,threshold,4.0,0.01,0.032495635120403196,0.03244792427907131,2,896,896,0,0,0,-0.004823437051950672
15,threshold,4.0,0.1,0.032410330352591145,0.03244792427907131,2,896,896,0,0,0,-0.004823437051950672
15,threshold,4.0,0.5,0.032432185370092424,0.03244792427907131,2,896,896,0,0,0,-0.004823437051950672
16,ratio,2.5,0.01,0.02280944556138403,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,2.5,0.1,0.022779603112903946,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,2.5,0.5,0.022790999156635478,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,3.0,0.01,0.02280944556138403,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,3.0,0.1,0.022779603112903946,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,3.0,0.5,0.022790999156635478,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,4.0,0.01,0.02280944556138403,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,4.0,0.1,0.022779603112903946,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,ratio,4.0,0.5,0.022790999156635478,0.022522538349410166,3,893,810,0,42,41,0.0006982867935013717
16,threshold,2.5,0.01,0.03362172998036941,0.022522538349410166,4,893,860,0,27,6,-0.0033066048707876853
16,threshold,2.5,0.1,0.03265423096969274,0.022522538349410166,3,893,861,0,27,5,-0.003565445902576179
16,threshold,2.5,0.5,0.032608264119398066,0.022522538349410166,3,893,861,0,27,5,-0.003565445902576179
16,threshold,3.0,0.01,0.026629540434273707,0.022522538349410166,3,893,884,1,8,1,-0.0013010930400791465
16,threshold,3.0,0.1,0.026632198164411838,0.022522538349410166,3,893,884,1,8,1,-0.0013010930400791465
16,threshold,3.0,0.5,0.026642041756556645,0.022522538349410166,3,893,884,1,8,1,-0.0013010930400791465
16,threshold,4.0,0.01,0.02447495764817542,0.022522538349410166,3,893,893,3,0,0,0.00036278188645912
16,threshold,4.0,0.1,0.0244457251127822,0.022522538349410166,3,893,893,3,0,0,0.00036278188645912
16,threshold,4.0,0.5,0.02444922744341496,0.022522538349410166,3,893,893,3,0,0,0.00036278188645912
17,ratio,2.5,0.01,0.02565652843788148,0.016635029615987625,3,918,810,0,49,59,0.00591487066826718
17,ratio,2.5,0.1,0.025652571057978153,0.016635029615987625,3,918,810,0,49,59,0.00591487066826718
17,ratio,2.5,0.5,0.02561424640040384,0.016635029615987625,3,918,810,0,49,59,0.00591487066826718
17,ratio,3.0,0.01,0.02565652843788148,0.016635029615987625,3,918,810,0,49,59,0.00591487066826718
17,ratio,3.0,0.1,0.025652571057978153,0.016635029615987625,3,918,810,0,49,59,0.00591487066826718
17,ratio,3.0,0.5,0.02561424640040384,0.016635029615987625,3,918,810,0,49,59,0.00591487066826718
17,ratio,4.0,0.01,0.02565652843788148,0.016635029615987625,3,918,810,0,49,59,0.00591487066826718
17,ratio,4.0,0.1,0.022727056235827887,0.016635029615987625,2,918,899,1,19,0,-0.0016308321212583816
17,ratio,4.0,0.5,0.022736441414507556,0.016635029615987625,2,918,899,1,19,0,-0.0016308321212583816
17,threshold,2.5,0.01,0.02078289127136955,0.016635029615987625,3,918,885,0,26,7,-0.000839481366295394
17,threshold,2.5,0.1,0.020780024666382683,0.016635029615987625,3,918,885,0,26,7,-0.000839481366295394
17,threshold,2.5,0.5,0.02071635733162131,0.016635029615987625,3,918,885,0,26,7,-0.000839481366295394
17,threshold,3.0,0.01,0.017812071032437565,0.016635029615987625,3,918,905,0,10,3,0.0013755666700126744
17,threshold,3.0,0.1,0.017817874770360453,0.016635029615987625,3,918,905,0,10,3,0.0013755666700126744
17,threshold,3.0,0.5,0.01775149867480169,0.016635029615987625,3,918,905,0,10,3,0.0013755666700126744
17,threshold,4.0,0.01,0.022112173107440573,0.016635029615987625,3,918,918,2,0,0,0.0032487914417107596
17,threshold,4.0,0.1,0.0221166982799258,0.016635029615987625,3,918,918,2,0,0,0.0032487914417107596
17,threshold,4.0,0.5,0.0220977226878445,0.016635029615987625,3,918,918,2,0,0,0.0032487914417107596
18,ratio,2.5,0.01,0.016222251226815188,0.015612081056482817,3,900,810,0,46,44,-0.006183786487741222
18,ratio,2.5,0.1,0.016238799858396092,0.015612081056482817,3,900,810,0,46,44,-0.006183786487741222
18,ratio,2.5,0.5,0.016300721028349636,0.015612081056482817,3,900,810,0,46,44,-0.006183786487741222
18,ratio,3.0,0.01,0.016222251226815188,0.015612081056482817,3,900,810,0,46,44,-0.006183786487741222
18,ratio,3.0,0.1,0.016238799858396092,0.015612081056482817,3,900,810,0,46,44,-0.006183786487741222
18,ratio,3.0,0.5,0.016300721028349636,0.015612081056482817,3,900,810,0,46,44,-0.006183786487741222
18,ratio,4.0,0.01,0.015592517530199964,0.015612081056482817,2,900,900,0,0,0,-0.005335059739687761
18,ratio,4.0,0.1,0.015604699943720681,0.015612081056482817,2,900,900,0,0,0,-0.005335059739687761
18,ratio,4.0,0.5,0.015613282835913999,0.015612081056482817,2,900,900,0,0,0,-0.005335059739687761
18,threshold,2.5,0.01,0.021024329673652982,0.015612081056482817,4,900,832,0,63,5,-0.017144377842979557
18,threshold,2.5,0.1,0.02098925394643359,0.015612081056482817,4,900,832,0,63,5,-0.017144377842979557
18,threshold,2.5,0.5,0.021004039110454335,0.015612081056482817,4,900,832,0,63,5,-0.017144377842979557
18,threshold,3.0,0.01,0.017880250334549083,0.015612081056482817,3,900,882,0,16,2,-0.008795867189471394
18,threshold,3.0,0.1,0.017898295369858427,0.015612081056482817,3,900,882,0,16,2,-0.008795867189471394
18,threshold,3.0,0.5,0.017898507515208318,0.015612081056482817,3,900,882,0,16,2,-0.008795867189471394
18,threshold,4.0,0.01,0.015592517530199964,0.015612081056482817,2,900,900,0,0,0,-0.005335059739687761
18,threshold,4.0,0.1,0.015604699943720681,0.015612081056482817,2,900,900,0,0,0,-0.005335059739687761
18,threshold,4.0,0.5,0.015613282835913999,0.015612081056482817,2,900,900,0,0,0,-0.005335059739687761
19,ratio,2.5,0.01,0.021850298281425047,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,2.5,0.1,0.021850160626257754,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,2.5,0.5,0.021837887339159076,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,3.0,0.01,0.021850298281425047,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,3.0,0.1,0.021850160626257754,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,3.0,0.5,0.021837887339159076,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,4.0,0.01,0.021850298281425047,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,4.0,0.1,0.021850160626257754,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,ratio,4.0,0.5,0.021837887339159076,0.013385855155923955,3,891,810,0,41,40,-0.004050708169548056
19,threshold,2.5,0.01,0.017942864402913657,0.013385855155923955,3,891,844,0,40,7,-0.010365425600918063
19,threshold,2.5,0.1,0.017886510089154647,0.013385855155923955,3,891,844,0,40,7,-0.010365425600918063
19,threshold,2.5,0.5,0.01793580475110281,0.013385855155923955,3,891,844,0,40,7,-0.010365425600918063
19,threshold,3.0,0.01,0.0206069124431355,0.013385855155923955,4,891,880,1,11,0,-0.006574990933994883
19,threshold,3.0,0.1,0.02062422109854679,0.013385855155923955,4,891,880,1,11,0,-0.006574990933994883
19,threshold,3.0,0.5,0.020640933919623995,0.013385855155923955,4,891,880,1,11,0,-0.006574990933994883
19,threshold,4.0,0.01,0.02190069875361164,0.013385855155923955,3,891,890,5,1,0,-0.0037801437083568234
19,threshold,4.0,0.1,0.021902029389988954,0.013385855155923955,3,891,890,5,1,0,-0.0037801437083568234
19,threshold,4.0,0.5,0.021887786753275032,0.013385855155923955,3,891,890,5,1,0,-0.0037801437083568234
20,ratio,2.5,0.01,0.019969780231092207,0.030175963770454475,3,907,809,1,51,47,-0.0026855895972540235
20,ratio,2.5,0.1,0.02003969858061393,0.030175963770454475,3,907,809,1,51,47,-0.0026855895972540235
20,ratio,2.5,0.5,0.020049058253721257,0.030175963770454475,3,907,809,1,51,47,-0.0026855895972540235
20,ratio,3.0,0.01,0.019969780231092207,0.030175963770454475,3,907,809,1,51,47,-0.0026855895972540235
20,ratio,3.0,0.1,0.02003969858061393,0.030175963770454475,3,907,809,1,51,47,-0.0026855895972540235
20,ratio,3.0,0.5,0.020049058253721257,0.030175963770454475,3,907,809,1,51,47,-0.0026855895972540235
20,ratio,4.0,0.01,0.027984129260887353,0.030175963770454475,2,907,897,3,10,0,-0.004089444195222758
20,ratio,4.0,0.1,0.027977288553818525,0.030175963770454475,2,907,897,3,10,0,-0.004089444195222758
20,ratio,4.0,0.5,0.02794688104431661,0.030175963770454475,2,907,897,3,10,0,-0.004089444195222758
20,threshold,2.5,0.01,0.03430699915086633,0.030175963770454475,4,907,865,1,36,6,-0.007744964944265029
20,threshold,2.5,0.1,0.03431503684624591,0.030175963770454475,4,907,865,1,36,6,-0.007744964944265029
20,threshold,2.5,0.5,0.03429626833124337,0.030175963770454475,4,907,865,1,36,6,-0.007744964944265029
20,threshold,3.0,0.01,0.02523393583546293,0.030175963770454475,4,907,896,2,10,1,-0.0039040744815799487
20,threshold,3.0,0.1,0.025246860517769008,0.030175963770454475,4,907,896,2,10,1,-0.0039040744815799487
20,threshold,3.0,0.5,0.025267677908356077,0.030175963770454475,4,907,896,2,10,1,-0.0039040744815799487
20,threshold,4.0,0.01,0.033331592949954934,0.030175963770454475,3,907,907,3,0,0,-0.001464682053018592
20,threshold,4.0,0.1,0.03333117533868952,0.030175963770454475,3,907,907,3,0,0,-0.001464682053018592
20,threshold,4.0,0.5,0.033395029036179254,0.030175963770454475,3,907,907,3,0,0,-0.001464682053018592
