seed,optimizer,batch,init,lr,weight_error,dist_to_star
5,RMSProp,mini-batch,random,0.01,0.03756376198026135,0.033703728222501624
5,RMSProp,mini-batch,zero,0.01,0.03756376198026135,0.033703728222501624
5,RMSProp,mini-batch,sparse,0.01,0.03756376198026135,0.033703728222501624
5,RMSProp,SGD,random,0.01,0.06726917943511565,0.06091390833392382
5,RMSProp,SGD,zero,0.01,0.07592620762737579,0.06953626224094378
5,RMSProp,SGD,sparse,0.01,0.045267250720713914,0.04312033978285367
5,Adam,full,random,0.01,0.13473899919814075,0.1326528983458528
5,Adam,full,zero,0.01,0.006540407077607597,2.303660273988431e-13
5,Adam,full,sparse,0.01,0.0065449445776387,4.723168191435812e-05
5,Adam,mini-batch,random,0.01,0.15403083388605562,0.15199475909738666
5,Adam,mini-batch,zero,0.01,0.020035335551580904,0.01789538574020573
5,Adam,mini-batch,sparse,0.01,0.019928397828602517,0.0181165949021829
5,Adam,SGD,random,0.01,0.38164409259466864,0.3794142798314367
5,Adam,SGD,zero,0.01,0.05454207093489247,0.0480629257584022
5,Adam,SGD,sparse,0.01,0.14166670252067823,0.13927684651886074
5,GD,full,random,0.1,0.006540553635988391,3.8315543618757244e-07
5,GD,full,zero,0.1,0.006540395881820502,3.0366455491484844e-08
5,GD,full,sparse,0.1,0.006540514149046235,4.6717725052575706e-07
5,GD,mini-batch,random,0.1,0.02426775669294497,0.020185200159410367
5,GD,mini-batch,zero,0.1,0.024267795357687416,0.020185297776253153
5,GD,mini-batch,sparse,0.1,0.02426769884277747,0.02018514708620636
5,GD,SGD,random,0.1,0.08517940368992218,0.07950769445963031
5,GD,SGD,zero,0.1,0.09004190679654306,0.08353277074735543
5,GD,SGD,sparse,0.1,0.07856865498462487,0.07628394754533849
5,AdaGrad,full,random,0.1,0.24410759473982444,0.24206918385499734
5,AdaGrad,full,zero,0.1,0.0065404007910346675,1.1669572277037195e-08
5,AdaGrad,full,sparse,0.1,0.00734955987122248,0.0028332117219139045
5,AdaGrad,mini-batch,random,0.1,0.2920885598824249,0.2899908928682627
5,AdaGrad,mini-batch,zero,0.1,0.021763424281367467,0.01766193264344452
5,AdaGrad,mini-batch,sparse,0.1,0.01738826916243257,0.012693634290108752
5,AdaGrad,SGD,random,0.1,0.6338562834237512,0.6319095263674368
5,AdaGrad,SGD,zero,0.1,0.04301524620898509,0.0367537956149211
5,AdaGrad,SGD,sparse,0.1,0.45223880309039705,0.4520231541580137
5,RMSProp,full,random,0.1,0.09521811379815835,0.09999999079460185
5,RMSProp,full,zero,0.1,0.09521811379815827,0.09999999079460176
5,RMSProp,full,sparse,0.1,0.10497171510481741,0.09999999079460073
5,RMSProp,mini-batch,random,0.1,0.05576302729329429,0.0589758847835891
5,RMSProp,mini-batch,zero,0.1,0.0557630272932949,0.058975884783589734
5,RMSProp,mini-batch,sparse,0.1,0.055763027293293306,0.05897588478358809
5,RMSProp,SGD,random,0.1,0.21675802268117805,0.21093081477869402
5,RMSProp,SGD,zero,0.1,0.33701814572175937,0.3307549482653281
5,RMSProp,SGD,sparse,0.1,0.16934761455860556,0.16590774426325547
5,Adam,full,random,0.1,0.006540407077747531,2.5590881545766174e-15
5,Adam,full,zero,0.1,0.006540407077747569,2.5354987979418553e-15
5,Adam,full,sparse,0.1,0.0065404070777475825,2.548832455930955e-15
5,Adam,mini-batch,random,0.1,0.04637231767505286,0.04226917787812154
5,Adam,mini-batch,zero,0.1,0.09310671473569522,0.08991681416184598
5,Adam,mini-batch,sparse,0.1,0.09540360499468155,0.09230244388313207
5,Adam,SGD,random,0.1,0.22420654208691373,0.21950285934720679
5,Adam,SGD,zero,0.1,0.20826048678175998,0.20497338273805782
5,Adam,SGD,sparse,0.1,0.2511259234106386,0.24995269667018746
6,GD,full,random,0.01,0.2932023314261473,0.3048282797631192
6,GD,full,zero,0.01,0.04667884157846505,0.04714896309030865
6,GD,full,sparse,0.01,0.3469352353450982,0.365510603704161
6,GD,mini-batch,random,0.01,0.2891442189788101,0.30098557514468266
6,GD,mini-batch,zero,0.01,0.04687568673943783,0.04723082199244389
6,GD,mini-batch,sparse,0.01,0.3475052105324561,0.3661096239567379
6,GD,SGD,random,0.01,0.28747379901183906,0.3014922273244133
6,GD,SGD,zero,0.01,0.03316105160514492,0.03617862868072988
6,GD,SGD,sparse,0.01,0.3735894573966425,0.39210421607343054
6,AdaGrad,full,random,0.01,1.8169165018636932,1.8264513932851565
6,AdaGrad,full,zero,0.01,0.19410795550056373,0.19773251355021318
6,AdaGrad,full,sparse,0.01,1.5962104681576674,1.614756503814647
6,AdaGrad,mini-batch,random,0.01,1.824320494293826,1.8338009330144485
6,AdaGrad,mini-batch,zero,0.01,0.1947148870897636,0.19856341707988723
6,AdaGrad,mini-batch,sparse,0.01,1.638419465065726,1.6569854149749308
6,AdaGrad,SGD,random,0.01,1.924615471045591,1.9333581169664307
6,AdaGrad,SGD,zero,0.01,0.23364061497566158,0.2382345262317423
6,AdaGrad,SGD,sparse,0.01,1.8129336736970856,1.8314026301883548
6,RMSProp,full,random,0.01,0.020101720616466208,0.009999990964340762
6,RMSProp,full,zero,0.01,0.02010172061646627,0.009999990964340776
6,RMSProp,full,sparse,0.01,0.022649001048393656,0.009999990964339832
6,RMSProp,mini-batch,random,0.01,0.017254614869554395,0.011405810461433668
6,RMSProp,mini-batch,zero,0.01,0.017254614869554423,0.011405810461433713
6,RMSProp,mini-batch,sparse,0.01,0.017254614869554423,0.011405810461433713
6,RMSProp,SGD,random,0.01,0.04242528129307122,0.04191099943045675
6,RMSProp,SGD,zero,0.01,0.039598162893671913,0.04302479778368907
6,RMSProp,SGD,sparse,0.01,0.036143097238621275,0.0311283911602514
6,Adam,full,random,0.01,0.07574793793901322,0.08797447738329113
6,Adam,full,zero,0.01,0.018934844538874115,7.0246426488506006e-09
6,Adam,full,sparse,0.01,0.018933484087866086,1.3899675608300975e-06
6,Adam,mini-batch,random,0.01,0.08758469027760857,0.09972237748533881
6,Adam,mini-batch,zero,0.01,0.026192108914401525,0.011915343773960151
6,Adam,mini-batch,sparse,0.01,0.030125129455883918,0.015113912490743413
6,Adam,SGD,random,0.01,0.29241611638947,0.3049584181612818
6,Adam,SGD,zero,0.01,0.026073286700053194,0.021544543465015324
6,Adam,SGD,sparse,0.01,0.04417401351190175,0.061332802575118035
6,GD,full,random,0.1,0.01893480437576423,1.4204938799439977e-07
6,GD,full,zero,0.1,0.01893484350563457,2.5016030079975074e-08
6,GD,full,sparse,0.1,0.01893477130937276,8.021597956635722e-08
6,GD,mini-batch,random,0.1,0.02321801899319366,0.008536877124367348
6,GD,mini-batch,zero,0.1,0.023218060741244256,0.008536900654008547
6,GD,mini-batch,sparse,0.1,0.02321799572883591,0.008536886937682921
6,GD,SGD,random,0.1,0.06246537683154175,0.05166318007409042
6,GD,SGD,zero,0.1,0.050566276335360545,0.043084207364098216
6,GD,SGD,sparse,0.1,0.05766765029919732,0.044626659986063986
6,AdaGrad,full,random,0.1,0.16449168259482685,0.17764692292937462
6,AdaGrad,full,zero,0.1,0.018934734056547078,4.608911732067182e-07
6,AdaGrad,full,sparse,0.1,0.018439386718155676,0.0005063211629677952
6,AdaGrad,mini-batch,random,0.1,0.17630917346177932,0.18942829251905416
6,AdaGrad,mini-batch,zero,0.1,0.022361670184195437,0.006685009414710914
6,AdaGrad,mini-batch,sparse,0.1,0.021373304369672826,0.006602689188774066
6,AdaGrad,SGD,random,0.1,0.4790186104523341,0.49098364887296997
6,AdaGrad,SGD,zero,0.1,0.025594247331676888,0.02463666749074503
6,AdaGrad,SGD,sparse,0.1,0.28350351088111486,0.3021662895333718
6,RMSProp,full,random,0.1,0.10441751500768752,0.09999999096433981
6,RMSProp,full,zero,0.1,0.0990658151281988,0.09999999096434078
6,RMSProp,full,sparse,0.1,0.10441751500768752,0.09999999096433981
6,RMSProp,mini-batch,random,0.1,0.047346631438718145,0.04129402641700628
6,RMSProp,mini-batch,zero,0.1,0.04734663143871817,0.04129402641700628
6,RMSProp,mini-batch,sparse,0.1,0.047346631438718194,0.041294026417006316
6,RMSProp,SGD,random,0.1,0.2788037084202984,0.2678343798706134
6,RMSProp,SGD,zero,0.1,0.3003342880711463,0.29090124441974397
6,RMSProp,SGD,sparse,0.1,0.21348990952303853,0.19885614780113445
6,Adam,full,random,0.1,0.01893484594152823,5.3533015581491455e-16
6,Adam,full,zero,0.1,0.018934845941528344,4.996003610813204e-16
6,Adam,full,sparse,0.1,0.018934845941528344,4.996003610813204e-16
6,Adam,mini-batch,random,0.1,0.02895546047858076,0.03366459363099471
6,Adam,mini-batch,zero,0.1,0.03552738450838057,0.041851860327361504
6,Adam,mini-batch,sparse,0.1,0.048513370116090936,0.05260314079865791
6,Adam,SGD,random,0.1,0.09889246206763343,0.10337842248518354
6,Adam,SGD,zero,0.1,0.1625784925975081,0.1757848660347485
6,Adam,SGD,sparse,0.1,0.10931953759603417,0.11227434303719047
7,GD,full,random,0.01,0.25041208972073525,0.25973192015533464
7,GD,full,zero,0.01,0.03741657373721849,0.017847121651843358
7,GD,full,sparse,0.01,0.3195398123489906,0.34359585527438086
7,GD,mini-batch,random,0.01,0.2528894718369308,0.2619979669860396
7,GD,mini-batch,zero,0.01,0.04078916159629697,0.017243221848319577
7,GD,mini-batch,sparse,0.01,0.3194835128415514,0.34322552464651324
7,GD,SGD,random,0.01,0.24793453087502407,0.25856045542815426
7,GD,SGD,zero,0.01,0.03174091848422185,0.03133447544357364
7,GD,SGD,sparse,0.01,0.33682083117083084,0.3607952625903959
7,AdaGrad,full,random,0.01,1.3329473498420614,1.3433315666144838
7,AdaGrad,full,zero,0.01,0.48829162948292903,0.48321833295361805
7,AdaGrad,full,sparse,0.01,0.9372984197100659,0.9612210690795273
7,AdaGrad,mini-batch,random,0.01,1.3294727692660777,1.3398958873598859
7,AdaGrad,mini-batch,zero,0.01,0.4920696606689616,0.4870135995918994
7,AdaGrad,mini-batch,sparse,0.01,1.1416283196547712,1.165571250852749
7,AdaGrad,SGD,random,0.01,1.4344057066277665,1.444881268457779
7,AdaGrad,SGD,zero,0.01,0.6178094145702506,0.6120899076759304
7,AdaGrad,SGD,sparse,0.01,1.6051575854096491,1.6285859048765583
7,RMSProp,full,random,0.01,0.02918652729646446,0.00999999059132306
7,RMSProp,full,zero,0.01,0.03126207090108099,0.009999990591321672
7,RMSProp,full,sparse,0.01,0.031262070901081,0.009999990591321561
7,RMSProp,mini-batch,random,0.01,0.04958201171609036,0.039203941670560016
7,RMSProp,mini-batch,zero,0.01,0.04958201171609036,0.039203941670560016
7,RMSProp,mini-batch,sparse,0.01,0.04958201171609036,0.039203941670560016
7,RMSProp,SGD,random,0.01,0.04114658849108121,0.03899276378421971
7,RMSProp,SGD,zero,0.01,0.05578376666171934,0.05767960055638411
7,RMSProp,SGD,sparse,0.01,0.04650627726044464,0.032042462889316024
7,Adam,full,random,0.01,0.027409573454554297,0.0015611534600221528
7,Adam,full,zero,0.01,0.028587104247593535,0.00042256488398904733
7,Adam,full,sparse,0.01,0.028540942775235452,1.5740127955196998e-15
7,Adam,mini-batch,random,0.01,0.034149722406149115,0.011331324514345159
7,Adam,mini-batch,zero,0.01,0.03492434357229641,0.009516448082977158
7,Adam,mini-batch,sparse,0.01,0.03531850753329815,0.0190222360855342
7,Adam,SGD,random,0.01,0.06476045265654219,0.07740243530867046
7,Adam,SGD,zero,0.01,0.03933330061057508,0.042128643096199375
7,Adam,SGD,sparse,0.01,0.03075370439457971,0.04861068514160219
7,GD,full,random,0.1,0.028540893869058365,8.8722523038927e-08
7,GD,full,zero,0.1,0.028540942719319277,2.5162264654581083e-09
7,GD,full,sparse,0.1,0.02854083743846234,1.2229085447309127e-07
7,GD,mini-batch,random,0.1,0.03656463411805166,0.017858316200259815
7,GD,mini-batch,zero,0.1,0.03656467463882182,0.01785832690671355
7,GD,mini-batch,sparse,0.1,0.03656458461630752,0.01785830471525907
7,GD,SGD,random,0.1,0.020986607763825212,0.03148571920242896
7,GD,SGD,zero,0.1,0.03994770207659581,0.04973133634474976
7,GD,SGD,sparse,0.1,0.05620070224943865,0.043406632471708596
7,AdaGrad,full,random,0.1,0.02418635337438971,0.0067363139871567885
7,AdaGrad,full,zero,0.1,0.028738712255880282,0.0012124444390019162
7,AdaGrad,full,sparse,0.1,0.028540934530643637,9.030016184192281e-09
7,AdaGrad,mini-batch,random,0.1,0.03156235976457092,0.012825653417456805
7,AdaGrad,mini-batch,zero,0.1,0.03486217253733901,0.009877927788332838
7,AdaGrad,mini-batch,sparse,0.1,0.03682339489072121,0.0164960249319109
7,AdaGrad,SGD,random,0.1,0.21170384618777383,0.22136474084419056
7,AdaGrad,SGD,zero,0.1,0.033044232763225864,0.02669811717634615
7,AdaGrad,SGD,sparse,0.1,0.159858094034544,0.18310307743203605
7,RMSProp,full,random,0.1,0.10696682942812598,0.09999999059132164
7,RMSProp,full,zero,0.1,0.10093197941000524,0.09999999059132292
7,RMSProp,full,sparse,0.1,0.10696682942812594,0.09999999059132164
7,RMSProp,mini-batch,random,0.1,0.20041387018991433,0.195159347245076
7,RMSProp,mini-batch,zero,0.1,0.20041387018991333,0.19515934724507522
7,RMSProp,mini-batch,sparse,0.1,0.20041387018990742,0.19515934724507025
7,RMSProp,SGD,random,0.1,0.2689895163623412,0.28063701791285733
7,RMSProp,SGD,zero,0.1,0.18325873089067776,0.18793920588171287
7,RMSProp,SGD,sparse,0.1,0.25715229046423477,0.2496754828193655
7,Adam,full,random,0.1,0.02854094277523437,9.930136612989092e-16
7,Adam,full,zero,0.1,0.028540942775234508,1.0295784775289034e-15
7,Adam,full,sparse,0.1,0.028540942775234508,1.0295784775289034e-15
7,Adam,mini-batch,random,0.1,0.06643705722195738,0.050409754217392175
7,Adam,mini-batch,zero,0.1,0.06592559119156984,0.05004299286559266
7,Adam,mini-batch,sparse,0.1,0.05146591544257472,0.0385069029261104
7,Adam,SGD,random,0.1,0.25438435074982024,0.2553471525795431
7,Adam,SGD,zero,0.1,0.24338473527986504,0.2553161138549228
7,Adam,SGD,sparse,0.1,0.20788862460628943,0.20822515233315023
8,GD,full,random,0.01,0.29376413211128183,0.2957983745566969
8,GD,full,zero,0.01,0.12800689091427384,0.1242338649918065
8,GD,full,sparse,0.01,0.4563127759587278,0.4550851875109534
8,GD,mini-batch,random,0.01,0.30505128151785543,0.3070605375210527
8,GD,mini-batch,zero,0.01,0.1276514642035519,0.12398042911984343
8,GD,mini-batch,sparse,0.01,0.4671820285545616,0.46603651471419616
8,GD,SGD,random,0.01,0.30562187056033574,0.3074745504461715
8,GD,SGD,zero,0.01,0.11541774068716755,0.11226372617478031
8,GD,SGD,sparse,0.01,0.47097523708290623,0.46994695743612963
8,AdaGrad,full,random,0.01,1.6197477407385967,1.6230141336752255
8,AdaGrad,full,zero,0.01,0.5757213159532577,0.5714649776313897
8,AdaGrad,full,sparse,0.01,1.629877613501884,1.6295476667282993
8,AdaGrad,mini-batch,random,0.01,1.6236490668527446,1.626940713332416
8,AdaGrad,mini-batch,zero,0.01,0.5836859842386619,0.5793654346431493
8,AdaGrad,mini-batch,sparse,0.01,1.713001148107243,1.712140604352141
8,AdaGrad,SGD,random,0.01,1.7122423194542367,1.7156051503473493
8,AdaGrad,SGD,zero,0.01,0.6354356142881242,0.6310848401829977
8,AdaGrad,SGD,sparse,0.01,2.036105828547529,2.0348287845385036
8,RMSProp,full,random,0.01,0.00975777115718316,0.009999990601936655
8,RMSProp,full,zero,0.01,0.014112249506242059,0.009999990601936562
8,RMSProp,full,sparse,0.01,0.00975777115718316,0.009999990601936655
8,RMSProp,mini-batch,random,0.01,0.0340668168278308,0.032405619513590764
8,RMSProp,mini-batch,zero,0.01,0.0340668168278308,0.032405619513590764
8,RMSProp,mini-batch,sparse,0.01,0.0340668168278308,0.032405619513590764
8,RMSProp,SGD,random,0.01,0.06340541032767935,0.06083842251044731
8,RMSProp,SGD,zero,0.01,0.054469214398566855,0.05272471560671197
8,RMSProp,SGD,sparse,0.01,0.05163583514165847,0.052650968371348444
8,Adam,full,random,0.01,0.06213889049373046,0.06271580661243498
8,Adam,full,zero,0.01,0.006869210582047647,1.3585080790790176e-05
8,Adam,full,sparse,0.01,0.006869139393901899,1.7413522894789278e-07
8,Adam,mini-batch,random,0.01,0.07015538312432446,0.07095775287312682
8,Adam,mini-batch,zero,0.01,0.011574442162327267,0.010079620053204997
8,Adam,mini-batch,sparse,0.01,0.016115202608116833,0.013806572965579293
8,Adam,SGD,random,0.01,0.2988178583921451,0.300179895903145
8,Adam,SGD,zero,0.01,0.05328732789996617,0.052579535121245115
8,Adam,SGD,sparse,0.01,0.17074102213571665,0.1708477448243067
8,GD,full,random,0.1,0.006869120360604719,2.0922669430783755e-07
8,GD,full,zero,0.1,0.006869157821547408,8.802861893576238e-08
8,GD,full,sparse,0.1,0.0068691560608169526,3.3162319788853804e-07
8,GD,mini-batch,random,0.1,0.013358299365743754,0.011545190267077773
8,GD,mini-batch,zero,0.1,0.013358231561637152,0.011545088418799644
8,GD,mini-batch,sparse,0.1,0.013358377453246412,0.01154526080804032
8,GD,SGD,random,0.1,0.10305150204730391,0.10181953126561914
8,GD,SGD,zero,0.1,0.09766706036144358,0.09781859951470642
8,GD,SGD,sparse,0.1,0.08702111312303545,0.08828796185576128
8,AdaGrad,full,random,0.1,0.13303067944380711,0.13390993023291586
8,AdaGrad,full,zero,0.1,0.006874824017371035,0.00010445100827173752
8,AdaGrad,full,sparse,0.1,0.0068820962543303926,0.00030867458143342923
8,AdaGrad,mini-batch,random,0.1,0.1484682272999514,0.14966480546975
8,AdaGrad,mini-batch,zero,0.1,0.009302378604852873,0.006469655062344053
8,AdaGrad,mini-batch,sparse,0.1,0.009630920367257712,0.006824415371052803
8,AdaGrad,SGD,random,0.1,0.42822662046094223,0.4295076801688082
8,AdaGrad,SGD,zero,0.1,0.051211245437950394,0.05199761436079269
8,AdaGrad,SGD,sparse,0.1,0.5537773171576834,0.5528032267568739
8,RMSProp,full,random,0.1,0.09760878685759206,0.09999999060193662
8,RMSProp,full,zero,0.1,0.10279538427852061,0.09999999060193654
8,RMSProp,full,sparse,0.1,0.09760878685759211,0.09999999060193668
8,RMSProp,mini-batch,random,0.1,0.1113807238288027,0.10852850139416313
8,RMSProp,mini-batch,zero,0.1,0.11138072382880279,0.10852850139416324
8,RMSProp,mini-batch,sparse,0.1,0.11138072382880271,0.10852850139416316
8,RMSProp,SGD,random,0.1,0.16617417964040668,0.1617705254601734
8,RMSProp,SGD,zero,0.1,0.1765998128006159,0.17434539100657506
8,RMSProp,SGD,sparse,0.1,0.21420324727530335,0.2171850639320137
8,Adam,full,random,0.1,0.006869136044829239,4.926614671774132e-16
8,Adam,full,zero,0.1,0.006869136044829169,5.698771243630487e-16
8,Adam,full,sparse,0.1,0.006869136044829186,5.57362090592517e-16
8,Adam,mini-batch,random,0.1,0.028347887685929125,0.025117707360359887
8,Adam,mini-batch,zero,0.1,0.05056689322286932,0.046844250465848086
8,Adam,mini-batch,sparse,0.1,0.06459078922620026,0.062479991946090684
8,Adam,SGD,random,0.1,0.16805739151872576,0.16776759744613426
8,Adam,SGD,zero,0.1,0.2284469228816806,0.23389058027081422
8,Adam,SGD,sparse,0.1,0.08184489301637361,0.08637897677496728
9,GD,full,random,0.01,0.2886711156853912,0.26493424704669716
9,GD,full,zero,0.01,0.13104460364319367,0.12194368003911243
9,GD,full,sparse,0.01,0.32130382473987384,0.3131971169469704
9,GD,mini-batch,random,0.01,0.2913383873706445,0.26741205910170457
9,GD,mini-batch,zero,0.01,0.12492822859986796,0.115778594237776
9,GD,mini-batch,sparse,0.01,0.32050588919437023,0.31240606449478686
9,GD,SGD,random,0.01,0.29495050787523047,0.2719286568574748
9,GD,SGD,zero,0.01,0.12223420029815371,0.11680225474590661
9,GD,SGD,sparse,0.01,0.33505284716073175,0.32748251105371334
9,AdaGrad,full,random,0.01,1.4619240656304606,1.441048770531275
9,AdaGrad,full,zero,0.01,0.6782252997103935,0.6699265489456335
9,AdaGrad,full,sparse,0.01,0.8991559572658213,0.8925204248576476
9,AdaGrad,mini-batch,random,0.01,1.4619487130734499,1.441109241592454
9,AdaGrad,mini-batch,zero,0.01,0.6821092945496121,0.6737253294498725
9,AdaGrad,mini-batch,sparse,0.01,0.9529448132004819,0.9462779246076565
9,AdaGrad,SGD,random,0.01,1.53869153508171,1.5191554701534964
9,AdaGrad,SGD,zero,0.01,0.7673207698343967,0.759016642867912
9,AdaGrad,SGD,sparse,0.01,1.4301407802348018,1.4239111176235268
9,RMSProp,full,random,0.01,0.02941545968300083,0.009999990624840811
9,RMSProp,full,zero,0.01,0.029415459683000855,0.009999990624840723
9,RMSProp,full,sparse,0.01,0.02941545968300084,0.00999999062484068
9,RMSProp,mini-batch,random,0.01,0.05547991429726474,0.05369201295378528
9,RMSProp,mini-batch,zero,0.01,0.05547991429726478,0.05369201295378537
9,RMSProp,mini-batch,sparse,0.01,0.05547991429726478,0.05369201295378537
9,RMSProp,SGD,random,0.01,0.04831472658422843,0.057091136536488424
9,RMSProp,SGD,zero,0.01,0.0723557962469674,0.07341910903229523
9,RMSProp,SGD,sparse,0.01,0.07066818261630185,0.06302256218997401
9,Adam,full,random,0.01,0.032579937112727574,0.007800458391515325
9,Adam,full,zero,0.01,0.026475822051644615,0.00029810112496728207
9,Adam,full,sparse,0.01,0.026442015550578558,1.0594488999422677e-15
9,Adam,mini-batch,random,0.01,0.03762042853123581,0.013679512346020372
9,Adam,mini-batch,zero,0.01,0.02964816997186353,0.007146549022496646
9,Adam,mini-batch,sparse,0.01,0.03960382378422686,0.031506230244301436
9,Adam,SGD,random,0.01,0.09408217425566098,0.07411952474966899
9,Adam,SGD,zero,0.01,0.026764640293742314,0.029868131291881133
9,Adam,SGD,sparse,0.01,0.08086865494435888,0.0768817354047582
9,GD,full,random,0.1,0.026442108307625778,1.020379333699673e-07
9,GD,full,zero,0.1,0.02644200753516407,4.924731218659298e-08
9,GD,full,sparse,0.1,0.026442058759895495,7.525679759605635e-08
9,GD,mini-batch,random,0.1,0.030014009722843252,0.013922130663702285
9,GD,mini-batch,zero,0.1,0.030013863266760712,0.013922074302618607
9,GD,mini-batch,sparse,0.1,0.030013931631902333,0.01392208343032284
9,GD,SGD,random,0.1,0.06440136582716853,0.07194636876481157
9,GD,SGD,zero,0.1,0.09636917280601276,0.09762451083599441
9,GD,SGD,sparse,0.1,0.07825701882270165,0.06946424657593668
9,AdaGrad,full,random,0.1,0.04579673688696114,0.022405041488335414
9,AdaGrad,full,zero,0.1,0.026689508155027235,0.0011925035735597333
9,AdaGrad,full,sparse,0.1,0.026442015726931837,8.904862047820962e-10
9,AdaGrad,mini-batch,random,0.1,0.04769999660240492,0.024273118581754183
9,AdaGrad,mini-batch,zero,0.1,0.027937786496332183,0.004155153556582651
9,AdaGrad,mini-batch,sparse,0.1,0.03151547398786882,0.01706264036563771
9,AdaGrad,SGD,random,0.1,0.22029704016364063,0.1967220290997851
9,AdaGrad,SGD,zero,0.1,0.026896475324180557,0.0202292105338035
9,AdaGrad,SGD,sparse,0.1,0.10854668837858553,0.09989045006639992
9,RMSProp,full,random,0.1,0.10658363671544856,0.09999999062484077
9,RMSProp,full,zero,0.1,0.10019124216816382,0.09999999062483984
9,RMSProp,full,sparse,0.1,0.10658363671544845,0.09999999062484069
9,RMSProp,mini-batch,random,0.1,0.12820991281919802,0.13286104418839587
9,RMSProp,mini-batch,zero,0.1,0.12820991281919802,0.13286104418839587
9,RMSProp,mini-batch,sparse,0.1,0.1282099128191981,0.13286104418839595
9,RMSProp,SGD,random,0.1,0.14403947303574144,0.16499514396568415
9,RMSProp,SGD,zero,0.1,0.24641786203375643,0.24536138179376063
9,RMSProp,SGD,sparse,0.1,0.2723612076713307,0.25595201968201103
9,Adam,full,random,0.1,0.026442015550578193,9.08756711201214e-16
9,Adam,full,zero,0.1,0.02644201555057824,7.447602459741819e-16
9,Adam,full,sparse,0.1,0.026442015550578454,1.0329400704738531e-15
9,Adam,mini-batch,random,0.1,0.07204805839409945,0.07321531475005666
9,Adam,mini-batch,zero,0.1,0.08281727184841979,0.0826162873505803
9,Adam,mini-batch,sparse,0.1,0.10673748960261177,0.1019340431465673
9,Adam,SGD,random,0.1,0.493783558316505,0.5042094723469576
9,Adam,SGD,zero,0.1,0.35982099611863705,0.3614729301664779
9,Adam,SGD,sparse,0.1,0.5751210688042714,0.5934758785741984
10,GD,full,random,0.01,0.2844576072983583,0.28863534929068807
10,GD,full,zero,0.01,0.12452461513019727,0.13284043624747596
10,GD,full,sparse,0.01,0.36279797137194597,0.360849220101831
10,GD,mini-batch,random,0.01,0.2906510088574105,0.29481764082085077
10,GD,mini-batch,zero,0.01,0.1273140619956168,0.13530141797810313
10,GD,mini-batch,sparse,0.01,0.369839409545586,0.36796124763999244
10,GD,SGD,random,0.01,0.28180568894523506,0.284556211649331
10,GD,SGD,zero,0.01,0.1526662055163958,0.15939675351633248
10,GD,SGD,sparse,0.01,0.414787795545607,0.4123668583590854
10,AdaGrad,full,random,0.01,1.9716429493484482,1.9767608605400355
10,AdaGrad,full,zero,0.01,0.6471432839392686,0.6545255681245861
10,AdaGrad,full,sparse,0.01,1.700922899037703,1.6974632852031206
10,AdaGrad,mini-batch,random,0.01,1.9735692212214557,1.9786768269097375
10,AdaGrad,mini-batch,zero,0.01,0.6508333613368884,0.6582355518268869
10,AdaGrad,mini-batch,sparse,0.01,1.7827710892092627,1.7806812988361849
10,AdaGrad,SGD,random,0.01,2.0780474487833756,2.0833190547625806
10,AdaGrad,SGD,zero,0.01,0.6929961156506838,0.69988755289197
10,AdaGrad,SGD,sparse,0.01,2.0911236786921843,2.090202867936804
10,RMSProp,full,random,0.01,0.017619495219333696,0.009999990535612832
10,RMSProp,full,zero,0.01,0.01761949521933368,0.009999990535612832
10,RMSProp,full,sparse,0.01,0.013523157574659505,0.009999990535613954
10,RMSProp,mini-batch,random,0.01,0.008829643859331819,0.007178341792158858
10,RMSProp,mini-batch,zero,0.01,0.008829643859331819,0.007178341792158858
10,RMSProp,mini-batch,sparse,0.01,0.008829643859331819,0.007178341792158858
10,RMSProp,SGD,random,0.01,0.05026314114534149,0.042716132870643575
10,RMSProp,SGD,zero,0.01,0.06263778310688796,0.062177681255860234
10,RMSProp,SGD,sparse,0.01,0.06609814231188198,0.057974866489308996
10,Adam,full,random,0.01,0.04833497031173806,0.043898046605248466
10,Adam,full,zero,0.01,0.012108879843843722,1.5984260706157635e-06
10,Adam,full,sparse,0.01,0.01211086721873526,1.1672004619687553e-06
10,Adam,mini-batch,random,0.01,0.05569536787977076,0.05105487439915949
10,Adam,mini-batch,zero,0.01,0.020073615352792794,0.009114765381524257
10,Adam,mini-batch,sparse,0.01,0.018307622248532177,0.0078002486249070645
10,Adam,SGD,random,0.01,0.2327115471588612,0.23274965448242962
10,Adam,SGD,zero,0.01,0.02868213453311925,0.0290149918472907
10,Adam,SGD,sparse,0.01,0.09697831991410873,0.09254960861409925
10,GD,full,random,0.1,0.01211038036932699,4.63672951481961e-08
10,GD,full,zero,0.1,0.012110306481779794,1.0368667837578943e-07
10,GD,full,sparse,0.1,0.012110449777255578,7.96454952461721e-08
10,GD,mini-batch,random,0.1,0.014696813091453442,0.003005995032872728
10,GD,mini-batch,zero,0.1,0.01469674484653075,0.0030059928504902575
10,GD,mini-batch,sparse,0.1,0.014696876667783394,0.0030060501685958505
10,GD,SGD,random,0.1,0.05570970095645537,0.04797027242967142
10,GD,SGD,zero,0.1,0.07795744155279266,0.07691200081459608
10,GD,SGD,sparse,0.1,0.08476663930884241,0.07530370836805093
10,AdaGrad,full,random,0.1,0.11209027525699698,0.10963400823546395
